"","X","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"833",833,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Al_ug_mL",0.7
"834",834,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Ca_ug_mL",12.7
"835",835,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Fe_ug_mL",24.5
"836",836,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","K_ug_mL",0.36
"837",837,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Mg_ug_mL",2.69
"838",838,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Mn_ug_mL",21.3
"839",839,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","Na_ug_mL",0.3
"840",840,"PhIr2022-108",25,"July",2022,"14:08","acidic tundra","Hydric",3,10,"2022-07-25","P_ug_mL",0.005
"841",841,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Al_ug_mL",0.32
"842",842,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Ca_ug_mL",5.39
"843",843,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Fe_ug_mL",21.2
"844",844,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","K_ug_mL",0.84
"845",845,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Mg_ug_mL",1.44
"846",846,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Mn_ug_mL",2.62
"847",847,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","Na_ug_mL",0.62
"848",848,"PhIr2022-109",25,"July",2022,"15:37","acidic tundra","Hydric",3,20,"2022-07-25","P_ug_mL",0.02
"849",849,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Al_ug_mL",0.02
"850",850,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Ca_ug_mL",13.3
"851",851,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Fe_ug_mL",0.02
"852",852,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","K_ug_mL",0.03
"853",853,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Mg_ug_mL",1.86
"854",854,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Mn_ug_mL",0.003
"855",855,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","Na_ug_mL",0.32
"856",856,"PhIr2022-110",26,"July",2022,"11:04","non-acidic tundra","Dry",1,0,"2022-07-26","P_ug_mL",0.005
"857",857,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Al_ug_mL",0.03
"858",858,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Ca_ug_mL",13.2
"859",859,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Fe_ug_mL",0.02
"860",860,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","K_ug_mL",0.03
"861",861,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Mg_ug_mL",1.83
"862",862,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Mn_ug_mL",0.003
"863",863,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","Na_ug_mL",0.28
"864",864,"PhIr2022-111",26,"July",2022,"10:53","non-acidic tundra","Dry",1,10,"2022-07-26","P_ug_mL",0.01
"865",865,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Al_ug_mL",0.24
"866",866,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Ca_ug_mL",14.5
"867",867,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Fe_ug_mL",0.12
"868",868,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","K_ug_mL",0.27
"869",869,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Mg_ug_mL",2.1
"870",870,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Mn_ug_mL",0.23
"871",871,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","Na_ug_mL",0.51
"872",872,"PhIr2022-112",26,"July",2022,"11:21","non-acidic tundra","Dry",1,20,"2022-07-26","P_ug_mL",0.005
"873",873,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Al_ug_mL",0.07
"874",874,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Ca_ug_mL",8.85
"875",875,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Fe_ug_mL",0.05
"876",876,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","K_ug_mL",0.02
"877",877,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Mg_ug_mL",1.07
"878",878,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Mn_ug_mL",0.003
"879",879,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","Na_ug_mL",0.14
"880",880,"PhIr2022-113",26,"July",2022,"11:27","non-acidic tundra","Dry",2,20,"2022-07-26","P_ug_mL",0.01
"881",881,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Al_ug_mL",0.05
"882",882,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Ca_ug_mL",12.9
"883",883,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Fe_ug_mL",0.08
"884",884,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","K_ug_mL",0.03
"885",885,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Mg_ug_mL",1.71
"886",886,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Mn_ug_mL",0.17
"887",887,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","Na_ug_mL",0.23
"888",888,"PhIr2022-114",26,"July",2022,"12:16","non-acidic tundra","Mesic",1,20,"2022-07-26","P_ug_mL",0.005
"889",889,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Al_ug_mL",0.05
"890",890,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Ca_ug_mL",6.7
"891",891,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Fe_ug_mL",0.05
"892",892,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","K_ug_mL",0.09
"893",893,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Mg_ug_mL",0.91
"894",894,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Mn_ug_mL",0.003
"895",895,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","Na_ug_mL",0.15
"896",896,"PhIr2022-115",26,"July",2022,"12:24","non-acidic tundra","Mesic",2,0,"2022-07-26","P_ug_mL",0.01
"897",897,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Al_ug_mL",0.14
"898",898,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Ca_ug_mL",6.76
"899",899,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Fe_ug_mL",0.06
"900",900,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","K_ug_mL",0.13
"901",901,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Mg_ug_mL",0.83
"902",902,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Mn_ug_mL",0.003
"903",903,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","Na_ug_mL",0.19
"904",904,"PhIr2022-116",26,"July",2022,"12:46","non-acidic tundra","Mesic",2,10,"2022-07-26","P_ug_mL",0.005
"905",905,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Al_ug_mL",0.08
"906",906,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Ca_ug_mL",7.29
"907",907,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Fe_ug_mL",0.37
"908",908,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","K_ug_mL",0.04
"909",909,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Mg_ug_mL",0.99
"910",910,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Mn_ug_mL",0.41
"911",911,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","Na_ug_mL",0.16
"912",912,"PhIr2022-117",26,"July",2022,"12:40","non-acidic tundra","Mesic",2,20,"2022-07-26","P_ug_mL",0.01
"913",913,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Al_ug_mL",0.06
"914",914,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Ca_ug_mL",8.3
"915",915,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Fe_ug_mL",0.03
"916",916,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","K_ug_mL",0.06
"917",917,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Mg_ug_mL",1.03
"918",918,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Mn_ug_mL",0.003
"919",919,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","Na_ug_mL",0.18
"920",920,"PhIr2022-118",26,"July",2022,"12:31","non-acidic tundra","Mesic",3,0,"2022-07-26","P_ug_mL",0.005
"921",921,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Al_ug_mL",0.04
"922",922,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Ca_ug_mL",7.67
"923",923,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Fe_ug_mL",0.04
"924",924,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","K_ug_mL",0.03
"925",925,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Mg_ug_mL",0.98
"926",926,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Mn_ug_mL",0.003
"927",927,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","Na_ug_mL",0.15
"928",928,"PhIr2022-119",26,"July",2022,"12:54","non-acidic tundra","Mesic",3,10,"2022-07-26","P_ug_mL",0.005
"929",929,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Al_ug_mL",0.11
"930",930,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Ca_ug_mL",7.05
"931",931,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Fe_ug_mL",1.01
"932",932,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","K_ug_mL",0.04
"933",933,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Mg_ug_mL",0.85
"934",934,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Mn_ug_mL",0.89
"935",935,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","Na_ug_mL",0.15
"936",936,"PhIr2022-120",26,"July",2022,"13:02","non-acidic tundra","Mesic",3,20,"2022-07-26","P_ug_mL",0.005
"937",937,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Al_ug_mL",0.38
"938",938,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Ca_ug_mL",35
"939",939,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Fe_ug_mL",0.04
"940",940,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","K_ug_mL",0.32
"941",941,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Mg_ug_mL",4.58
"942",942,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Mn_ug_mL",0.02
"943",943,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","Na_ug_mL",0.59
"944",944,"PhIr2022-121",26,"July",2022,"13:58","non-acidic tundra","Hydric",1,0,"2022-07-26","P_ug_mL",0.005
"945",945,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Al_ug_mL",0.01
"946",946,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Ca_ug_mL",31.3
"947",947,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Fe_ug_mL",0.37
"948",948,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","K_ug_mL",0.11
"949",949,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Mg_ug_mL",3.92
"950",950,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Mn_ug_mL",0.03
"951",951,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","Na_ug_mL",0.38
"952",952,"PhIr2022-122",26,"July",2022,"14:28","non-acidic tundra","Hydric",1,10,"2022-07-26","P_ug_mL",0.005
"953",953,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Al_ug_mL",0.01
"954",954,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Ca_ug_mL",29.2
"955",955,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Fe_ug_mL",0.88
"956",956,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","K_ug_mL",0.06
"957",957,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Mg_ug_mL",3.69
"958",958,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Mn_ug_mL",0.08
"959",959,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","Na_ug_mL",0.34
"960",960,"PhIr2022-123",26,"July",2022,"14:36","non-acidic tundra","Hydric",1,20,"2022-07-26","P_ug_mL",0.005
"961",961,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Al_ug_mL",0.01
"962",962,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Ca_ug_mL",49.5
"963",963,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Fe_ug_mL",3.09
"964",964,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","K_ug_mL",0.48
"965",965,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Mg_ug_mL",5.94
"966",966,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Mn_ug_mL",0.85
"967",967,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","Na_ug_mL",0.83
"968",968,"PhIr2022-124",26,"July",2022,"14:55","non-acidic tundra","Hydric",1,40,"2022-07-26","P_ug_mL",0.01
"969",969,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Al_ug_mL",0.03
"970",970,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Ca_ug_mL",14.8
"971",971,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Fe_ug_mL",0.17
"972",972,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","K_ug_mL",0.05
"973",973,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Mg_ug_mL",2.02
"974",974,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Mn_ug_mL",0.06
"975",975,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","Na_ug_mL",0.27
"976",976,"PhIr2022-125",26,"July",2022,"14:06","non-acidic tundra","Hydric",2,0,"2022-07-26","P_ug_mL",0.005
"977",977,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Al_ug_mL",0.12
"978",978,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Ca_ug_mL",20.6
"979",979,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Fe_ug_mL",0.01
"980",980,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","K_ug_mL",0.08
"981",981,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Mg_ug_mL",2.29
"982",982,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Mn_ug_mL",0.003
"983",983,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","Na_ug_mL",0.38
"984",984,"PhIr2022-126",26,"July",2022,"14:45","non-acidic tundra","Hydric",2,10,"2022-07-26","P_ug_mL",0.005
"985",985,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Al_ug_mL",0.02
"986",986,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Ca_ug_mL",19.3
"987",987,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Fe_ug_mL",0.54
"988",988,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","K_ug_mL",0.04
"989",989,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Mg_ug_mL",2.14
"990",990,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Mn_ug_mL",0.04
"991",991,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","Na_ug_mL",0.29
"992",992,"PhIr2022-127",26,"July",2022,"14:59","non-acidic tundra","Hydric",2,20,"2022-07-26","P_ug_mL",0.005
"993",993,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Al_ug_mL",0.04
"994",994,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Ca_ug_mL",18.9
"995",995,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Fe_ug_mL",2.51
"996",996,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","K_ug_mL",0.13
"997",997,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Mg_ug_mL",2.01
"998",998,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Mn_ug_mL",0.43
"999",999,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","Na_ug_mL",0.42
"1000",1000,"PhIr2022-128",26,"July",2022,"15:14","non-acidic tundra","Hydric",2,40,"2022-07-26","P_ug_mL",0.005
"1001",1001,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Al_ug_mL",0.005
"1002",1002,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Ca_ug_mL",32.8
"1003",1003,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Fe_ug_mL",0.1
"1004",1004,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","K_ug_mL",0.14
"1005",1005,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Mg_ug_mL",4.35
"1006",1006,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Mn_ug_mL",0.06
"1007",1007,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","Na_ug_mL",0.41
"1008",1008,"PhIr2022-129",26,"July",2022,"14:15","non-acidic tundra","Hydric",3,0,"2022-07-26","P_ug_mL",0.005
"1009",1009,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Al_ug_mL",0.01
"1010",1010,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Ca_ug_mL",34
"1011",1011,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Fe_ug_mL",1.54
"1012",1012,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","K_ug_mL",0.21
"1013",1013,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Mg_ug_mL",4.18
"1014",1014,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Mn_ug_mL",0.14
"1015",1015,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","Na_ug_mL",0.38
"1016",1016,"PhIr2022-130",26,"July",2022,"15:20","non-acidic tundra","Hydric",3,10,"2022-07-26","P_ug_mL",0.005
"1017",1017,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Al_ug_mL",0.01
"1018",1018,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Ca_ug_mL",37.2
"1019",1019,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Fe_ug_mL",1.41
"1020",1020,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","K_ug_mL",0.09
"1021",1021,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Mg_ug_mL",4.9
"1022",1022,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Mn_ug_mL",0.1
"1023",1023,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","Na_ug_mL",0.56
"1024",1024,"PhIr2022-131",26,"July",2022,"15:28","non-acidic tundra","Hydric",3,20,"2022-07-26","P_ug_mL",0.005
"1025",1025,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Al_ug_mL",0.01
"1026",1026,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Ca_ug_mL",43.9
"1027",1027,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Fe_ug_mL",5.19
"1028",1028,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","K_ug_mL",0.05
"1029",1029,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Mg_ug_mL",3.91
"1030",1030,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Mn_ug_mL",1.7
"1031",1031,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","Na_ug_mL",0.55
"1032",1032,"PhIr2022-132",26,"July",2022,"15:35","non-acidic tundra","Hydric",3,40,"2022-07-26","P_ug_mL",0.005
"1033",1033,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Al_ug_mL",0.02
"1034",1034,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Ca_ug_mL",14.4
"1035",1035,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Fe_ug_mL",0.02
"1036",1036,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","K_ug_mL",0.03
"1037",1037,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Mg_ug_mL",1.9
"1038",1038,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Mn_ug_mL",0.003
"1039",1039,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","Na_ug_mL",0.28
